Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,pid,Year,YR_INT
Gump Worsley,38,MTL,40,,21.0,7.0,8.0,73,937.0,864.0,0.922,1.98,6,9.0,2211,,,,86.0,11.77,0,0.0,0.0,10,worslgu01,1967-1968,1968
Hank Bassen,34,DET,8,,2.0,4.0,0.0,22,215.0,193.0,0.898,3.44,0,0.8,384,,,,,,0,0.0,0.0,0,basseha01,1966-1967,1967
Garry Bauman,26,MTL,2,,1.0,1.0,0.0,5,57.0,52.0,0.912,2.5,0,0.4,120,,,,,,0,0.0,0.0,0,baumaga01,1966-1967,1967
Johnny Bower,42,TOR,27,,11.0,8.0,3.0,63,839.0,776.0,0.925,2.65,2,4.6,1427,,,,81.0,15.11,0,0.0,0.0,0,bowerjo01,1966-1967,1967
Gerry Cheevers,26,BOS,22,,5.0,10.0,6.0,72,703.0,631.0,0.898,3.33,1,2.8,1297,,,,110.0,-6.55,0,0.0,0.0,12,cheevge01,1966-1967,1967
Roger Crozier,24,DET,58,,22.0,28.0,4.0,182,1734.0,1552.0,0.895,3.36,4,6.9,3253,,,,113.0,-20.57,0,0.0,0.0,2,croziro01,1966-1967,1967
Denis DeJordy,28,CBH,44,,22.0,12.0,7.0,104,1348.0,1244.0,0.923,2.46,4,9.0,2535,,,,83.0,21.49,0,0.0,0.0,0,dejorde01,1966-1967,1967
Bruce Gamble,28,TOR,23,,5.0,10.0,5.0,67,671.0,604.0,0.9,3.4,0,2.4,1181,,,,107.0,-4.53,0,0.0,0.0,0,gamblbr01,1966-1967,1967
George Gardner,24,DET,11,,3.0,7.0,0.0,36,314.0,278.0,0.885,3.86,0,0.7,560,,,,123.0,-6.77,0,0.0,0.0,0,gardnge01,1966-1967,1967
Ed Giacomin,27,NYR,68,,30.0,27.0,11.0,173,2089.0,1916.0,0.917,2.61,9,13.2,3976,,,,89.0,21.48,0,0.0,0.0,8,giacoed01,1966-1967,1967
Glenn Hall,35,CBH,32,,19.0,5.0,5.0,66,843.0,777.0,0.922,2.38,2,6.1,1665,,,,84.0,12.48,0,0.0,0.0,10,hallgl01,1966-1967,1967
Charlie Hodge,33,MTL,37,,14.0,15.0,7.0,88,965.0,877.0,0.909,2.57,3,7.0,2055,,,,98.0,1.84,0,0.0,0.0,2,hodgech01,1966-1967,1967
Eddie Johnston,31,BOS,34,,8.0,21.0,2.0,116,970.0,854.0,0.88,3.71,0,2.9,1876,,,,128.0,-25.7,0,1.0,1.0,0,johnsed01,1966-1967,1967
Cesare Maniago,28,NYR,6,,0.0,1.0,1.0,14,103.0,89.0,0.8640000000000001,3.84,0,0.3,219,,,,,,0,0.0,0.0,0,maniace01,1966-1967,1967
Bernie Parent,21,BOS,18,,4.0,12.0,2.0,62,571.0,509.0,0.8909999999999999,3.65,0,1.7,1020,,,,117.0,-8.84,0,0.0,0.0,2,parenbe01,1966-1967,1967
Terry Sawchuk,37,TOR,28,,16.0,6.0,3.0,66,794.0,728.0,0.917,2.81,2,4.2,1409,,,,89.0,7.92,0,0.0,0.0,2,sawchte01,1966-1967,1967
Al Smith,21,TOR,1,,0.0,1.0,0.0,5,35.0,30.0,0.857,5.0,0,0.0,60,,,,,,0,0.0,0.0,0,smithal03,1966-1967,1967
Gary Smith,22,TOR,2,,0.0,2.0,0.0,7,65.0,58.0,0.892,3.66,0,0.2,115,,,,,,0,0.0,0.0,0,smithga01,1966-1967,1967
Rogie Vachon,21,MTL,19,,11.0,3.0,5.0,47,556.0,509.0,0.915,2.48,1,4.0,1137,,,,91.0,4.76,0,1.0,1.0,0,vachoro01,1966-1967,1967
Gump Worsley,37,MTL,18,,6.0,6.0,1.0,47,469.0,422.0,0.9,3.18,1,2.1,887,,,,108.0,-3.34,0,0.0,0.0,4,worslgu01,1966-1967,1967
Hank Bassen,33,DET,11,,3.0,2.0,0.0,17,177.0,160.0,0.904,2.52,0,1.4,404,,,,,,0,0.0,0.0,0,basseha01,1965-1966,1966
Johnny Bower,41,TOR,35,,18.0,10.0,5.0,75,1072.0,997.0,0.93,2.26,3,7.9,1995,,,,73.0,27.66,0,1.0,1.0,0,bowerjo01,1965-1966,1966
Gerry Cheevers,25,BOS,7,,0.0,4.0,1.0,34,195.0,161.0,0.826,6.0,0,-0.7,340,,,,,,0,0.0,0.0,0,cheevge01,1965-1966,1966
Roger Crozier,23,DET,64,,27.0,25.0,12.0,173,1809.0,1636.0,0.904,2.78,6,11.7,3731,,,,100.0,0.24,0,0.0,0.0,4,croziro01,1965-1966,1966
Dave Dryden,24,CBH,11,,3.0,3.0,0.0,23,228.0,205.0,0.899,3.04,0,1.2,454,,,,,,0,1.0,1.0,0,drydeda01,1965-1966,1966
Bruce Gamble,27,TOR,10,,5.0,2.0,3.0,21,279.0,258.0,0.925,2.51,4,1.8,502,,,,,,0,0.0,0.0,0,gamblbr01,1965-1966,1966
George Gardner,23,DET,1,,1.0,0.0,0.0,1,24.0,23.0,0.958,1.0,0,0.4,60,,,,,,0,0.0,0.0,0,gardnge01,1965-1966,1966
Ed Giacomin,26,NYR,36,,8.0,20.0,6.0,125,1093.0,968.0,0.8859999999999999,3.69,0,3.5,2033,,,,119.0,-20.33,0,0.0,0.0,10,giacoed01,1965-1966,1966
Glenn Hall,34,CBH,64,,34.0,22.0,8.0,164,1961.0,1797.0,0.916,2.63,4,12.6,3745,,,,87.0,23.79,0,2.0,2.0,14,hallgl01,1965-1966,1966
Charlie Hodge,32,MTL,26,,13.0,8.0,2.0,56,587.0,531.0,0.905,2.58,1,4.5,1301,,,,100.0,0.21,0,0.0,0.0,0,hodgech01,1965-1966,1966
Eddie Johnston,30,BOS,33,,9.0,19.0,2.0,108,1027.0,919.0,0.895,3.72,1,2.9,1743,,,,110.0,-9.65,0,0.0,0.0,2,johnsed01,1965-1966,1966
Cesare Maniago,27,NYR,28,,9.0,14.0,4.0,94,890.0,796.0,0.894,3.5,2,3.2,1611,,,,110.0,-8.77,0,2.0,2.0,2,maniace01,1965-1966,1966
Bernie Parent,20,BOS,39,,12.0,20.0,3.0,128,1260.0,1132.0,0.898,3.69,1,3.5,2081,,,,106.0,-7.34,0,0.0,0.0,4,parenbe01,1965-1966,1966
Bob Ring,19,BOS,1,,0.0,0.0,0.0,4,21.0,17.0,0.81,7.24,0,-0.1,33,,,,,,0,0.0,0.0,0,ringbo01,1965-1966,1966
Terry Sawchuk,36,TOR,27,,10.0,11.0,3.0,80,829.0,749.0,0.903,3.16,1,3.8,1519,,,,101.0,-0.61,0,1.0,1.0,12,sawchte01,1965-1966,1966
Don Simmons,34,NYR,12,,1.0,7.0,1.0,40,300.0,260.0,0.867,4.36,0,0.4,551,,,,139.0,-11.27,0,0.0,0.0,0,simmodo01,1965-1966,1966
Al Smith,20,TOR,2,,1.0,0.0,0.0,2,31.0,29.0,0.935,1.92,0,0.3,62,,,,,,0,0.0,0.0,0,smithal03,1965-1966,1966
Gary Smith,21,TOR,3,,0.0,2.0,0.0,7,69.0,62.0,0.899,3.57,0,0.2,118,,,,,,0,0.0,0.0,0,smithga01,1965-1966,1966
Gump Worsley,36,MTL,51,,28.0,13.0,6.0,114,1368.0,1254.0,0.917,2.36,2,11.0,2898,,,,87.0,17.01,0,1.0,1.0,4,worslgu01,1965-1966,1966
Johnny Bower,40,TOR,34,,14.0,13.0,7.0,81,1067.0,986.0,0.924,2.38,3,7.2,2039,,,,83.0,16.61,0,0.0,0.0,6,bowerjo01,1964-1965,1965
Roger Crozier,22,DET,70,,40.0,22.0,7.0,168,1931.0,1763.0,0.913,2.42,6,14.4,4165,,,,95.0,8.65,0,0.0,0.0,10,croziro01,1964-1965,1965
Denis DeJordy,26,CBH,30,,15.0,12.0,3.0,74,892.0,818.0,0.917,2.53,3,5.8,1758,,,,91.0,7.6,0,1.0,1.0,0,dejorde01,1964-1965,1965
Glenn Hall,33,CBH,41,,19.0,16.0,5.0,99,1287.0,1188.0,0.923,2.44,4,8.4,2439,,,,84.0,18.73,0,0.0,0.0,2,hallgl01,1964-1965,1965
Charlie Hodge,31,MTL,53,,26.0,16.0,10.0,135,1427.0,1292.0,0.905,2.6,3,9.9,3120,,,,103.0,-4.46,0,0.0,0.0,2,hodgech01,1964-1965,1965
Eddie Johnston,29,BOS,47,,11.0,32.0,4.0,163,1610.0,1447.0,0.899,3.47,3,4.8,2817,,,,111.0,-15.72,0,0.0,0.0,4,johnsed01,1964-1965,1965
Jack Norris,22,BOS,23,,10.0,11.0,2.0,85,830.0,745.0,0.898,3.7,1,1.8,1379,,,,112.0,-9.07,0,0.0,0.0,0,norrija01,1964-1965,1965
Marcel Paille,32,NYR,39,,10.0,21.0,7.0,135,1256.0,1121.0,0.893,3.58,0,3.5,2260,,,,117.0,-20.1,0,1.0,1.0,2,paillma01,1964-1965,1965
Jacques Plante,36,NYR,33,,10.0,17.0,5.0,109,1117.0,1008.0,0.902,3.38,2,3.6,1938,,,,107.0,-6.82,0,1.0,1.0,6,plantja01,1964-1965,1965
Terry Sawchuk,35,TOR,36,,16.0,13.0,7.0,92,1082.0,990.0,0.915,2.56,1,7.0,2160,,,,93.0,6.98,0,2.0,2.0,24,sawchte01,1964-1965,1965
Carl Wetzel,26,DET,2,,0.0,1.0,0.0,4,18.0,14.0,0.778,7.46,0,-0.2,32,,,,,,0,0.0,0.0,0,wetzeca01,1964-1965,1965
Gump Worsley,35,MTL,19,,10.0,7.0,1.0,50,546.0,496.0,0.908,2.78,1,3.1,1080,,,,100.0,-0.05,0,0.0,0.0,0,worslgu01,1964-1965,1965
Hank Bassen,31,DET,1,,0.0,1.0,0.0,4,34.0,30.0,0.882,4.0,0,0.0,60,,,,,,0,0.0,0.0,0,basseha01,1963-1964,1964
Johnny Bower,39,TOR,51,,24.0,15.0,11.0,106,1557.0,1451.0,0.932,2.11,5,11.5,3008,,,,81.0,24.36,0,0.0,0.0,4,bowerjo01,1963-1964,1964
Roger Crozier,21,DET,15,,5.0,6.0,4.0,51,509.0,458.0,0.9,3.4,2,1.5,900,,,,120.0,-8.38,0,0.0,0.0,0,croziro01,1963-1964,1964
Denis DeJordy,25,CBH,6,,2.0,3.0,1.0,19,204.0,185.0,0.907,3.35,0,0.6,340,,,,,,0,0.0,0.0,0,dejorde01,1963-1964,1964
Harrison Gray,22,DET,1,,0.0,1.0,0.0,5,31.0,26.0,0.8390000000000001,7.5,0,-0.2,40,,,,,,0,0.0,0.0,0,grayha01,1963-1964,1964
Glenn Hall,32,CBH,65,,34.0,19.0,11.0,148,2110.0,1962.0,0.93,2.3,7,13.5,3859,,,,84.0,28.66,0,2.0,2.0,2,hallgl01,1963-1964,1964
Charlie Hodge,30,MTL,62,,33.0,18.0,11.0,140,1753.0,1613.0,0.92,2.26,8,13.3,3720,,,,95.0,6.77,0,0.0,0.0,2,hodgech01,1963-1964,1964
Eddie Johnston,28,BOS,70,,18.0,40.0,12.0,211,2454.0,2243.0,0.914,3.01,6,9.6,4200,,,,103.0,-5.53,0,0.0,0.0,2,johnsed01,1963-1964,1964
Jean-Guy Morissette,26,MTL,1,,0.0,1.0,0.0,4,17.0,13.0,0.765,6.6,0,-0.1,36,,,,,,0,0.0,0.0,0,morisje01,1963-1964,1964
Jacques Plante,35,NYR,65,,22.0,36.0,7.0,220,2444.0,2224.0,0.91,3.39,3,6.4,3898,,,,108.0,-15.37,0,1.0,1.0,6,plantja01,1963-1964,1964
Pat Rupp,21,DET,1,,0.0,1.0,0.0,4,30.0,26.0,0.867,4.0,0,0.0,60,,,,,,0,0.0,0.0,0,rupppa01,1963-1964,1964
Terry Sawchuk,34,DET,53,,25.0,20.0,7.0,138,1652.0,1514.0,0.916,2.64,5,9.2,3139,,,,100.0,0.32,0,0.0,0.0,0,sawchte01,1963-1964,1964
Don Simmons,32,TOR,21,,9.0,10.0,1.0,63,595.0,532.0,0.894,3.18,3,2.4,1189,,,,126.0,-13.18,0,0.0,0.0,0,simmodo01,1963-1964,1964
Gilles Villemure,23,NYR,5,,0.0,2.0,3.0,18,179.0,161.0,0.899,3.6,0,0.4,300,,,,,,0,0.0,0.0,0,villegi01,1963-1964,1964
Gump Worsley,34,MTL,8,,3.0,2.0,2.0,22,202.0,180.0,0.8909999999999999,2.98,1,1.0,444,,,,,,0,0.0,0.0,0,worslgu01,1963-1964,1964
Hank Bassen,30,DET,17,,6.0,6.0,5.0,52,506.0,454.0,0.897,3.18,0,2.3,980,,,,112.0,-5.37,0,1.0,1.0,14,basseha01,1962-1963,1963
Johnny Bower,38,TOR,42,,20.0,15.0,7.0,109,1239.0,1130.0,0.912,2.6,1,8.2,2520,,,,95.0,5.17,0,0.0,0.0,2,bowerjo01,1962-1963,1963
Denis DeJordy,24,CBH,5,,2.0,1.0,2.0,12,164.0,152.0,0.927,2.49,0,1.0,290,,,,,,0,0.0,0.0,0,dejorde01,1962-1963,1963
Glenn Hall,31,CBH,66,,30.0,20.0,15.0,161,1968.0,1807.0,0.918,2.47,5,13.6,3908,,,,89.0,20.35,0,0.0,0.0,0,hallgl01,1962-1963,1963
Eddie Johnston,27,BOS,50,,11.0,27.0,10.0,193,1796.0,1603.0,0.893,3.98,1,3.1,2910,,,,117.0,-27.5,0,0.0,0.0,10,johnsed01,1962-1963,1963
Cesare Maniago,24,MTL,14,,5.0,5.0,4.0,42,402.0,360.0,0.8959999999999999,3.07,0,2.1,820,,,,113.0,-4.96,0,0.0,0.0,2,maniace01,1962-1963,1963
Marcel Paille,30,NYR,3,,0.0,1.0,2.0,10,102.0,92.0,0.902,3.33,0,0.4,180,,,,,,0,0.0,0.0,0,paillma01,1962-1963,1963
Marcel Pelletier,35,NYR,2,,0.0,1.0,0.0,3,30.0,27.0,0.9,4.62,0,0.0,39,,,,,,0,0.0,0.0,0,pellema01,1962-1963,1963
Bob Perreault,32,BOS,22,,3.0,12.0,7.0,82,765.0,683.0,0.893,3.83,1,1.7,1286,,,,116.0,-11.51,0,0.0,0.0,0,perrebo01,1962-1963,1963
Jacques Plante,34,MTL,56,,22.0,14.0,19.0,138,1566.0,1428.0,0.912,2.49,5,11.4,3320,,,,96.0,6.3,0,1.0,1.0,2,plantja01,1962-1963,1963
Dennis Riggin,26,DET,9,,5.0,3.0,1.0,22,214.0,192.0,0.897,2.88,0,1.3,459,,,,,,0,0.0,0.0,0,riggide01,1962-1963,1963
Terry Sawchuk,33,DET,48,,21.0,16.0,7.0,117,1328.0,1211.0,0.912,2.54,3,9.3,2760,,,,96.0,5.37,0,0.0,0.0,14,sawchte01,1962-1963,1963
Don Simmons,31,TOR,28,,15.0,8.0,5.0,69,716.0,647.0,0.904,2.47,1,5.8,1679,,,,105.0,-3.02,0,0.0,0.0,0,simmodo01,1962-1963,1963
Ernie Wakely,22,MTL,1,,1.0,0.0,0.0,3,29.0,26.0,0.897,3.0,0,0.2,60,,,,,,0,0.0,0.0,0,wakeler01,1962-1963,1963
Gump Worsley,33,NYR,67,,22.0,34.0,10.0,217,2523.0,2306.0,0.914,3.27,2,8.7,3979,,,,93.0,15.49,0,0.0,0.0,14,worslgu01,1962-1963,1963
Hank Bassen,29,DET,27,,9.0,12.0,6.0,75,768.0,693.0,0.902,2.78,3,5.0,1620,,,,104.0,-2.74,0,0.0,0.0,8,basseha01,1961-1962,1962
Johnny Bower,37,TOR,59,,31.0,18.0,10.0,151,1826.0,1675.0,0.917,2.56,2,12.1,3540,,,,88.0,20.81,0,1.0,1.0,4,bowerjo01,1961-1962,1962
Ed Chadwick,28,BOS,4,,0.0,3.0,1.0,22,149.0,127.0,0.852,5.5,0,-0.3,240,,,,,,0,0.0,0.0,0,chadwed01,1961-1962,1962
Gerry Cheevers,21,TOR,2,,1.0,1.0,0.0,6,70.0,64.0,0.914,3.0,0,0.3,120,,,,,,0,0.0,0.0,0,cheevge01,1961-1962,1962
Dave Dryden,20,NYR,1,,0.0,1.0,0.0,3,26.0,23.0,0.885,4.55,0,0.0,40,,,,,,0,0.0,0.0,0,drydeda01,1961-1962,1962
Bruce Gamble,23,BOS,28,,6.0,18.0,4.0,121,1003.0,882.0,0.879,4.32,1,1.0,1680,,,,128.0,-26.63,0,0.0,0.0,4,gamblbr01,1961-1962,1962
Glenn Hall,30,CBH,70,,31.0,26.0,13.0,184,2131.0,1947.0,0.914,2.63,9,13.8,4200,,,,92.0,16.51,0,0.0,0.0,12,hallgl01,1961-1962,1962
Don Head,28,BOS,38,,9.0,26.0,3.0,158,1307.0,1149.0,0.879,4.16,2,2.0,2280,,,,128.0,-35.02,0,0.0,0.0,14,headdo01,1961-1962,1962
Dan Olesevich,24,NYR,1,,0.0,0.0,1.0,2,19.0,17.0,0.895,4.12,0,0.0,29,,,,,,0,0.0,0.0,0,oleseda01,1961-1962,1962
Marcel Paille,29,NYR,10,,4.0,4.0,2.0,28,319.0,291.0,0.912,2.8,0,1.8,600,,,,93.0,2.02,0,0.0,0.0,0,paillma01,1961-1962,1962
Jacques Plante,33,MTL,70,,42.0,14.0,14.0,166,2160.0,1994.0,0.923,2.37,4,15.6,4200,,,,82.0,37.24,0,0.0,0.0,14,plantja01,1961-1962,1962
Terry Sawchuk,32,DET,43,,14.0,21.0,8.0,141,1257.0,1116.0,0.888,3.28,5,5.9,2580,,,,119.0,-22.73,0,0.0,0.0,12,sawchte01,1961-1962,1962
Don Simmons,30,TOR,9,,5.0,3.0,1.0,21,287.0,266.0,0.927,2.33,1,2.0,540,,,,78.0,6.0,0,0.0,0.0,0,simmodo01,1961-1962,1962
Gump Worsley,32,NYR,60,,22.0,27.0,9.0,172,1963.0,1791.0,0.912,2.92,2,10.0,3531,,,,93.0,12.7,0,0.0,0.0,12,worslgu01,1961-1962,1962
Hank Bassen,28,DET,35,,14.0,12.0,8.0,100,944.0,844.0,0.894,2.93,0,5.7,2046,,,,115.0,-13.06,0,1.0,1.0,6,basseha01,1960-1961,1961
Johnny Bower,36,TOR,58,,33.0,15.0,10.0,145,1870.0,1725.0,0.922,2.5,2,12.1,3480,,,,84.0,27.21,0,0.0,0.0,0,bowerjo01,1960-1961,1961
Bruce Gamble,22,BOS,52,,12.0,33.0,7.0,193,1781.0,1588.0,0.892,3.71,0,4.8,3118,,,,118.0,-28.98,0,0.0,0.0,14,gamblbr01,1960-1961,1961
Glenn Hall,29,CBH,70,,29.0,24.0,17.0,177,2203.0,2026.0,0.92,2.53,6,14.4,4194,,,,87.0,25.88,0,1.0,1.0,0,hallgl01,1960-1961,1961
Charlie Hodge,27,MTL,30,,18.0,8.0,4.0,74,876.0,802.0,0.916,2.47,4,6.3,1798,,,,92.0,6.67,0,0.0,0.0,0,hodgech01,1960-1961,1961
Cesare Maniago,22,TOR,7,,4.0,2.0,1.0,17,236.0,219.0,0.928,2.43,0,1.5,419,,,,,,0,0.0,0.0,2,maniace01,1960-1961,1961
Jack McCartan,25,NYR,8,,1.0,6.0,1.0,35,240.0,205.0,0.8540000000000001,4.77,1,-0.1,440,,,,,,0,0.0,0.0,0,mccarja01,1960-1961,1961
Gerry McNamara,26,TOR,5,,2.0,2.0,1.0,12,147.0,135.0,0.918,2.42,0,1.1,298,,,,,,0,0.0,0.0,2,mcnamge02,1960-1961,1961
Marcel Paille,28,NYR,4,,1.0,2.0,1.0,16,153.0,137.0,0.895,4.0,0,0.3,240,,,,,,0,0.0,0.0,0,paillma01,1960-1961,1961
Jacques Plante,32,MTL,40,,23.0,11.0,6.0,112,1168.0,1056.0,0.904,2.8,2,7.2,2400,,,,104.0,-4.43,0,0.0,0.0,2,plantja01,1960-1961,1961
Terry Sawchuk,31,DET,37,,11.0,17.0,8.0,112,1087.0,975.0,0.897,3.13,2,5.3,2148,,,,112.0,-11.89,0,1.0,1.0,8,sawchte01,1960-1961,1961
Joe Schaefer,36,NYR,1,,0.0,1.0,0.0,3,30.0,27.0,0.9,3.64,0,0.1,49,,,,,,0,0.0,0.0,0,schaejo01,1960-1961,1961
Don Simmons,29,BOS,18,,3.0,9.0,6.0,58,593.0,535.0,0.902,3.23,1,2.5,1077,,,,106.0,-3.39,0,0.0,0.0,6,simmodo01,1960-1961,1961
Jerry Toppazzini,29,BOS,1,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,0.0,1,,,,,,15,35.0,50.0,35,toppaje01,1960-1961,1961
Gump Worsley,31,NYR,59,,20.0,29.0,8.0,190,2180.0,1990.0,0.913,3.29,1,7.7,3469,,,,95.0,10.76,0,0.0,0.0,10,worslgu01,1960-1961,1961
Gilles Boisvert,26,DET,3,,0.0,3.0,0.0,9,82.0,73.0,0.89,3.0,0,0.5,180,,,,,,0,0.0,0.0,0,boisvgi01,1959-1960,1960
Johnny Bower,35,TOR,66,,34.0,24.0,8.0,177,2184.0,2007.0,0.919,2.69,5,12.4,3954,,,,88.0,24.72,0,0.0,0.0,4,bowerjo01,1959-1960,1960
Ed Chadwick,26,TOR,4,,1.0,2.0,1.0,15,135.0,120.0,0.889,3.75,0,0.3,240,,,,,,0,0.0,0.0,0,chadwed01,1959-1960,1960
Glenn Hall,28,CBH,70,,28.0,29.0,13.0,179,2180.0,2001.0,0.918,2.56,6,14.0,4196,,,,89.0,22.35,0,1.0,1.0,2,hallgl01,1959-1960,1960
Charlie Hodge,26,MTL,1,,0.0,1.0,0.0,3,25.0,22.0,0.88,3.0,0,0.2,60,,,,,,0,0.0,0.0,0,hodgech01,1959-1960,1960
Harry Lumley,33,BOS,42,,16.0,21.0,5.0,146,1401.0,1255.0,0.8959999999999999,3.48,2,4.7,2518,,,,113.0,-16.6,0,0.0,0.0,12,lumleha01,1959-1960,1960
Jack McCartan,24,NYR,4,,1.0,1.0,2.0,7,128.0,121.0,0.945,1.75,0,1.1,240,,,,,,0,0.0,0.0,0,mccarja01,1959-1960,1960
Marcel Paille,27,NYR,17,,6.0,9.0,2.0,67,504.0,437.0,0.867,3.94,1,1.1,1020,,,,144.0,-20.45,0,0.0,0.0,0,paillma01,1959-1960,1960
Jacques Plante,31,MTL,69,,40.0,17.0,12.0,175,2058.0,1883.0,0.915,2.54,3,14.0,4140,,,,92.0,15.08,0,0.0,0.0,2,plantja01,1959-1960,1960
Dennis Riggin,23,DET,9,,2.0,6.0,1.0,31,251.0,220.0,0.8759999999999999,3.46,1,1.0,538,,,,,,0,0.0,0.0,0,riggide01,1959-1960,1960
Al Rollins,33,NYR,10,,3.0,4.0,3.0,31,380.0,349.0,0.918,3.1,0,1.5,600,,,,88.0,4.1,0,0.0,0.0,0,rollial01,1959-1960,1960
Terry Sawchuk,30,DET,58,,24.0,20.0,14.0,154,1684.0,1530.0,0.909,2.66,5,11.0,3476,,,,99.0,1.54,0,0.0,0.0,22,sawchte01,1959-1960,1960
Joe Schaefer,35,NYR,1,,0.0,1.0,0.0,5,22.0,17.0,0.773,7.57,0,-0.2,40,,,,,,0,0.0,0.0,0,schaejo01,1959-1960,1960
Don Simmons,28,BOS,28,,12.0,13.0,3.0,91,912.0,821.0,0.9,3.26,2,3.7,1676,,,,108.0,-6.77,0,0.0,0.0,4,simmodo01,1959-1960,1960
Gump Worsley,30,NYR,39,,7.0,23.0,8.0,135,1317.0,1182.0,0.897,3.52,0,4.1,2299,,,,111.0,-13.36,0,0.0,0.0,12,worslgu01,1959-1960,1960
Johnny Bower,34,TOR,39,,15.0,17.0,7.0,106,1234.0,1128.0,0.914,2.72,3,7.0,2339,,,,91.0,10.88,0,0.0,0.0,2,bowerjo01,1958-1959,1959
Ed Chadwick,25,TOR,31,,12.0,15.0,4.0,92,964.0,872.0,0.905,2.97,3,4.8,1860,,,,101.0,-0.7,0,0.0,0.0,0,chadwed01,1958-1959,1959
Claude Cyr,19,MTL,1,,0.0,0.0,0.0,1,7.0,6.0,0.857,3.0,0,0.1,20,,,,,,0,0.0,0.0,0,cyrcl01,1958-1959,1959
Bruce Gamble,20,NYR,3,,0.0,3.0,0.0,11,104.0,93.0,0.894,3.67,0,0.3,180,,,,,,0,0.0,0.0,0,gamblbr01,1958-1959,1959
Glenn Hall,27,CBH,70,,28.0,29.0,13.0,208,2013.0,1805.0,0.897,2.97,1,10.8,4199,,,,109.0,-17.34,0,0.0,0.0,0,hallgl01,1958-1959,1959
Charlie Hodge,25,MTL,2,,1.0,1.0,0.0,6,50.0,44.0,0.88,3.0,0,0.3,120,,,,,,0,0.0,0.0,0,hodgech01,1958-1959,1959
Don Keenan,20,BOS,1,,0.0,1.0,0.0,4,41.0,37.0,0.902,4.0,0,0.1,60,,,,,,0,0.0,0.0,0,keenado01,1958-1959,1959
Julian Klymkiw,25,NYR,1,,0.0,0.0,0.0,2,9.0,7.0,0.778,6.37,0,-0.1,19,,,,,,0,0.0,0.0,0,klymkju01,1958-1959,1959
Harry Lumley,32,BOS,11,,8.0,2.0,1.0,27,349.0,322.0,0.923,2.45,1,2.3,660,,,,82.0,6.06,0,0.0,0.0,0,lumleha01,1958-1959,1959
Marcel Paille,26,NYR,1,,0.0,0.0,1.0,4,32.0,28.0,0.875,4.0,0,0.1,60,,,,,,0,0.0,0.0,0,paillma01,1958-1959,1959
Bob Perreault,28,DET,3,,2.0,1.0,0.0,9,86.0,77.0,0.895,3.0,1,0.5,180,,,,,,0,0.0,0.0,0,perrebo01,1958-1959,1959
Jacques Plante,30,MTL,67,,38.0,16.0,13.0,144,1924.0,1780.0,0.925,2.16,9,15.6,4000,,,,79.0,38.23,0,1.0,1.0,11,plantja01,1958-1959,1959
Claude Pronovost,23,MTL,2,,0.0,1.0,0.0,7,31.0,24.0,0.774,7.0,0,-0.2,60,,,,,,0,0.0,0.0,0,pronocl01,1958-1959,1959
Terry Sawchuk,29,DET,67,,23.0,36.0,8.0,207,1981.0,1774.0,0.8959999999999999,3.09,5,9.6,4019,,,,110.0,-19.37,0,0.0,0.0,12,sawchte01,1958-1959,1959
Don Simmons,27,BOS,58,,24.0,26.0,8.0,183,1785.0,1602.0,0.897,3.16,3,7.9,3479,,,,108.0,-13.94,0,0.0,0.0,4,simmodo01,1958-1959,1959
Gump Worsley,29,NYR,66,,26.0,29.0,11.0,193,2102.0,1909.0,0.908,2.94,2,10.4,3938,,,,97.0,6.09,0,0.0,0.0,10,worslgu01,1958-1959,1959
John Aiken,26,MTL,1,,0.0,1.0,0.0,6,18.0,12.0,0.667,10.67,0,-0.4,34,,,,,,0,0.0,0.0,0,aikendo01,1957-1958,1958
Len Broderick,19,MTL,1,,1.0,0.0,0.0,2,22.0,20.0,0.909,2.0,0,0.2,60,,,,,,0,0.0,0.0,0,brodele01,1957-1958,1958
Ed Chadwick,24,TOR,70,,21.0,38.0,11.0,223,2110.0,1887.0,0.894,3.19,4,8.7,4197,,,,116.0,-30.21,0,0.0,0.0,0,chadwed01,1957-1958,1958
Claude Evans,24,BOS,1,,0.0,0.0,1.0,4,34.0,30.0,0.882,4.0,0,0.0,60,,,,,,0,0.0,0.0,0,evanscl01,1957-1958,1958
Glenn Hall,26,CBH,70,,24.0,39.0,7.0,200,2120.0,1920.0,0.906,2.86,7,11.0,4196,,,,103.0,-6.29,0,0.0,0.0,20,hallgl01,1957-1958,1958
Charlie Hodge,24,MTL,12,,8.0,2.0,2.0,31,348.0,317.0,0.911,2.58,1,2.2,720,,,,97.0,0.8,0,0.0,0.0,0,hodgech01,1957-1958,1958
Harry Lumley,31,BOS,24,,11.0,10.0,3.0,70,766.0,696.0,0.909,2.92,3,3.6,1440,,,,100.0,-0.01,0,0.0,0.0,2,lumleha01,1957-1958,1958
Al Millar,28,BOS,6,,1.0,4.0,1.0,25,183.0,158.0,0.863,4.17,0,0.1,360,,,,,,0,0.0,0.0,0,millaal01,1957-1958,1958
