pid,Player,info
watsoha02,Harry Watson,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-1,\xa0207lb\xa0(185cm,\xa093kg) ', ' Born:  May 6,\xa01923   in\xa0Saskatoon,\xa0Saskatchewan  ca ', 'Died: November\xa019,\xa02002  ', 'Hall of Fame: Inducted as Player\xa01994 (Full\xa0List)']"
watsoji01,Jim Watson,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0186lb\xa0(188cm,\xa084kg) ', ' Born:  June 28,\xa01943   in\xa0Malartic,\xa0Quebec  ca ', 'Amateur Teams: Calgary\xa0Centennials ']"
watsoji02,Jimmy Watson,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-0,\xa0195lb\xa0(183cm,\xa088kg) ', ' Born:  August 19,\xa01952   in\xa0Smithers,\xa0British Columbia  ca ', 'Draft: Philadelphia, 3rd round (39th\xa0overall), 1972\xa0NHL\xa0Amateur ', 'Relatives: Brother\xa0Joe\xa0Watson ']"
watsojo01,Joe Watson,"['Position: D\xa0•\xa0    Shoots: Left\n', '5-10,\xa0185lb\xa0(178cm,\xa083kg) ', ' Born:  July 6,\xa01943   in\xa0Smithers,\xa0British Columbia  ca ', 'Relatives: Brother\xa0Jimmy\xa0Watson ']"
watsoph01,Phil Watson,"['Position: RW/C\xa0•\xa0    Shoots: Right\n', '5-11,\xa0165lb\xa0(180cm,\xa074kg) ', ' Born:  April 24,\xa01914   in\xa0Montreal,\xa0Quebec  ca ', 'Died: February\xa01,\xa01991  ', 'As Coach: 9\xa0Yrs, 175‑222‑65,\xa0415\xa0Pts. (Full\xa0Record) ']"
watsory01,Ryan Watson,"['Position: LW\n', ' Born:  March 1,\xa01988   ', 'Draft: Florida, 7th round (191st\xa0overall), 2007\xa0NHL\xa0Entry ']"
watsosp01,Spencer Watson,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-10,\xa0170lb\xa0(178cm,\xa077kg) ', ' Born:  April 25,\xa01996   in\xa0London,\xa0Ontario  ca ', 'Draft: Los Angeles, 7th round (209th\xa0overall), 2014\xa0NHL\xa0Entry ', 'Pronunciation: \\SPEHN-suhr WAWT-suhn\\']"
wattj,J.D. Watt,"['Position: RW\n', ' Born:  May 25,\xa01987   ', 'Draft: Calgary, 4th round (111th\xa0overall), 2005\xa0NHL\xa0Entry ']"
wattji01,Jim Watt,"['Position: G\xa0•\xa0    Catches: Left\n', '5-11,\xa0180lb\xa0(180cm,\xa081kg) ', ' Born:  May 11,\xa01950   in\xa0Duluth,\xa0Minnesota  us ', 'Amateur Teams: Michigan\xa0State ']"
wattmi01,Mike Watt,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-2,\xa0212lb\xa0(188cm,\xa096kg) ', ' Born:  March 31,\xa01976   in\xa0Seaforth,\xa0Ontario  ca ', 'Draft: Edmonton, 2nd round (32nd\xa0overall), 1994\xa0NHL\xa0Entry ', 'Amateur Teams: Michigan\xa0State ']"
watteti01,Tim Watters,"['Position: D\xa0•\xa0    Shoots: Left\n', '5-11,\xa0185lb\xa0(180cm,\xa083kg) ', ' Born:  July 25,\xa01959   in\xa0Kamloops,\xa0British Columbia  ca ', 'Draft: Winnipeg, 6th round (124th\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Kamloops\xa0Chiefs, Michigan\xa0Tech ']"
wattsbr01,Brian Watts,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0180lb\xa0(183cm,\xa081kg) ', ' Born:  September 10,\xa01947   in\xa0Hagersville,\xa0Ontario  ca ', 'Draft: Detroit, 2nd round (7th\xa0overall), 1964\xa0NHL\xa0Amateur ', 'Amateur Teams: Hamilton\xa0Red\xa0Wings, Michigan\xa0Tech ']"
waughge01,Geoff Waugh,"['Position: D\n', ' Born:  August 25,\xa01983   ', 'Draft: Dallas, 3rd round (78th\xa0overall), 2002\xa0NHL\xa0Entry ']"
wealjo01,Jordan Weal,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-10,\xa0179lb\xa0(178cm,\xa081kg) ', ' Born:  April 15,\xa01992   in\xa0North\xa0Vancouver,\xa0British Columbia  ca ', 'Draft: Los Angeles, 3rd round (70th\xa0overall), 2010\xa0NHL\xa0Entry ', 'Amateur Teams: Regina\xa0Pats\xa0 ', 'Pronunciation: \\JOHR-duhn WEEL\\']"
weathja01,Jasper Weatherby,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-3,\xa0202lb\xa0(190cm,\xa091kg) ', ' Born:  January 22,\xa01998   in\xa0Portland,\xa0Oregon  us ', 'Draft: San Jose, 4th round (102nd\xa0overall), 2018\xa0NHL\xa0Entry ']"
weavemi01,Mike Weaver,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-10,\xa0183lb\xa0(178cm,\xa083kg) ', ' Born:  May 2,\xa01978   in\xa0Bramalea,\xa0Ontario  ca ', 'Amateur Teams: Michigan\xa0State ', 'Pronunciation: \\WEE-vuhr\\', 'Twitter:\n@mikeweaver_43']"
webbre01,Reilly Webb,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-3,\xa0198lb\xa0(190cm,\xa089kg) ', ' Born:  May 4,\xa01999   in\xa0Stoney\xa0Creek,\xa0Ontario  ca ', 'Draft: Detroit, 6th round (164th\xa0overall), 2017\xa0NHL\xa0Entry ', 'Amateur Teams: Hamilton\xa0Bulldogs ']"
webbst01,Steve Webb,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0211lb\xa0(183cm,\xa095kg) ', ' Born:  April 30,\xa01975   in\xa0Peterborough,\xa0Ontario  ca ', 'Draft: Buffalo, 7th round (176th\xa0overall), 1994\xa0NHL\xa0Entry ', 'Amateur Teams: Peterborough\xa0Petes, Windsor\xa0Spitfires ', 'Twitter:\n@SteveWebb20']"
webbeca01,Cade Webber,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-5,\xa0205lb\xa0(196cm,\xa092kg) ', ' Born:  January 5,\xa02001   in\xa0Worcester,\xa0United\xa0States  us ', 'Draft: Carolina, 4th round (99th\xa0overall), 2019\xa0NHL\xa0Entry ']"
weberje01,Jeff Weber,"['Position: G\n', ' Born:  September 24,\xa01984   ', 'Draft: Buffalo, 8th round (235th\xa0overall), 2003\xa0NHL\xa0Entry ']"
webermi01,Mike Weber,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0217lb\xa0(188cm,\xa098kg) ', ' Born:  December 16,\xa01987   in\xa0Pittsburgh,\xa0Pennsylvania  us ', 'Draft: Buffalo, 2nd round (57th\xa0overall), 2006\xa0NHL\xa0Entry ', 'Amateur Teams: Barrie\xa0Colts, Windsor\xa0Spitfires ', 'Pronunciation: \\MIGHK WEH-buhr\\', 'Twitter:\n@Mike6Weber']"
webersh01,Shea Weber,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-4,\xa0229lb\xa0(193cm,\xa0103kg) ', 'Team: Montreal Canadiens', ' Born:  August 14,\xa01985   in\xa0Sicamous,\xa0British Columbia  ca ', 'Draft: Nashville, 2nd round (49th\xa0overall), 2003\xa0NHL\xa0Entry ', 'Amateur Teams: Kelowna\xa0Rockets ', 'Current salary: $6,000,000', 'Current cap hit: $7,857,143', 'Pronunciation: \\SHAY WEH-buhr\\']"
weberwi01,Will Weber,"['Position: D\n', '6-4,\xa0205lb\xa0(193cm,\xa092kg) ', ' Born:  October 28,\xa01988   ', 'Draft: Columbus, 2nd round (53rd\xa0overall), 2007\xa0NHL\xa0Entry ']"
weberya01,Yannick Weber,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-11,\xa0200lb\xa0(180cm,\xa090kg) ', ' Born:  September 23,\xa01988   in\xa0Morges,\xa0Switzerland  ch ', 'Draft: Montreal, 3rd round (73rd\xa0overall), 2007\xa0NHL\xa0Entry ', 'Amateur Teams: Kitchener\xa0Rangers ', 'Pronunciation: \\YAH-nihk WEH-buhr\\', 'Twitter:\n@yanweber68']"
webstau01,Aubrey Webster,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-9,\xa0168lb\xa0(175cm,\xa076kg) ', ' Born:  September 25,\xa01912   in\xa0Kenora,\xa0Ontario  ca ', 'Died: November\xa01,\xa01999  ']"
webstjo01,Chick Webster,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-11,\xa0160lb\xa0(180cm,\xa072kg) ', ' Born:  November 3,\xa01920   in\xa0Toronto,\xa0Ontario  ca ', 'Died: January\xa018,\xa02018  ']"
webstdo01,Don Webster,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-8,\xa0180lb\xa0(173cm,\xa081kg) ', ' Born:  July 3,\xa01924   in\xa0Toronto,\xa0Ontario  ca ', 'Died: April\xa012,\xa01978  ']"
webstmc01,Mckade Webster,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0167lb\xa0(178cm,\xa075kg) ', ' Born:  July 28,\xa02000   in\xa0St.\xa0Louis,\xa0Missouri  us ', 'Draft: Tampa Bay, 7th round (213th\xa0overall), 2019\xa0NHL\xa0Entry ']"
webstto01,Tom Webster,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-10,\xa0170lb\xa0(178cm,\xa077kg) ', ' Born:  October 4,\xa01948   in\xa0Kirkland\xa0Lake,\xa0Ontario  ca ', 'Died: April\xa010,\xa02020  ', 'Draft: Boston, 4th round (19th\xa0overall), 1966\xa0NHL\xa0Amateur ', 'Amateur Teams: Niagara\xa0Falls\xa0Flyers ', 'As Coach: 4\xa0Yrs, 120‑103‑35,\xa0275\xa0Pts. (Full\xa0Record) ']"
wedgesc01,Scott Wedgewood,"['Position: G\n', '6-2,\xa0195lb\xa0(188cm,\xa088kg) ', 'Team: New Jersey Devils', ' Born:  August 14,\xa01992   in\xa0Brampton,\xa0Ontario  ca ', 'Draft: New Jersey, 3rd round (84th\xa0overall), 2010\xa0NHL\xa0Entry ', 'Amateur Teams: Plymouth\xa0Whalers ', 'Current salary: $700,000', 'Current cap hit: $700,000', 'Pronunciation: \\SKAWT WEHJ-wud\\', 'Twitter:\n@wedgewall']"
wedinan01,Anton Wedin,"['Position: F\xa0•\xa0    Shoots: Left\n', ' Born:  March 1,\xa01993   in\xa0Sundsvall,\xa0Sweden  se ']"
wedmama01,Matthew Wedman,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-2,\xa0197lb\xa0(188cm,\xa089kg) ', ' Born:  May 25,\xa01999   in\xa0Edmonton,\xa0Alberta  ca ', 'Draft: Florida, 7th round (199th\xa0overall), 2019\xa0NHL\xa0Entry ', 'Amateur Teams: Seattle\xa0Thunderbirds ']"
weegama01,MacKenzie Weegar,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-0,\xa0200lb\xa0(183cm,\xa090kg) ', 'Team: Florida Panthers', ' Born:  January 7,\xa01994   in\xa0Ottawa,\xa0Ontario  ca ', 'Draft: Florida, 7th round (206th\xa0overall), 2013\xa0NHL\xa0Entry ', 'Amateur Teams: Halifax\xa0Mooseheads ', 'Current salary: $2,000,000', 'Current cap hit: $3,250,000', 'Pronunciation: \\muh-KEHN-zee WEE-guhr\\']"
weekeke01,Kevin Weekes,"['Position: G\xa0•\xa0    Catches: Left\n', '6-2,\xa0215lb\xa0(188cm,\xa097kg) ', ' Born:  April 4,\xa01975   in\xa0Toronto,\xa0Ontario  ca ', 'Draft: Florida, 2nd round (41st\xa0overall), 1993\xa0NHL\xa0Entry ', ""Amateur Teams: Ottawa\xa067's, Owen\xa0Sound\xa0Platers "", 'Twitter:\n@KevinWeekes']"
weeksst01,Steve Weeks,"['Position: G\xa0•\xa0    Catches: Left\n', '5-11,\xa0170lb\xa0(180cm,\xa077kg) ', ' Born:  June 30,\xa01958   in\xa0Scarborough,\xa0Ontario  ca ', 'Draft: NY Rangers, 11th round (176th\xa0overall), 1978\xa0NHL\xa0Amateur ', 'Amateur Teams: Northern\xa0Michigan, Toronto\xa0Marlboros ']"
wegwejo01,Joe Wegwerth,"['Position: RW\xa0•\xa0    Shoots: Left\n', '6-3,\xa0230lb\xa0(190cm,\xa0104kg) ', ' Born:  June 16,\xa01996   in\xa0Burnsville,\xa0Minnesota  us ', 'Draft: Florida, 4th round (92nd\xa0overall), 2014\xa0NHL\xa0Entry ', 'Pronunciation: \\JOH WEHG-wuhrth\\']"
weighdo01,Doug Weight,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-11,\xa0202lb\xa0(180cm,\xa091kg) ', ' Born:  January 21,\xa01971   in\xa0Warren,\xa0Michigan  us ', 'Draft: NY Rangers, 2nd round (34th\xa0overall), 1990\xa0NHL\xa0Entry ', 'Amateur Teams: Lake\xa0Superior\xa0State ', 'As Coach: 2\xa0Yrs, 59‑49‑14,\xa0132\xa0Pts. (Full\xa0Record) ']"
weilaco01,Cooney Weiland,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-7,\xa0150lb\xa0(170cm,\xa068kg) ', ' Born:  November 5,\xa01904   in\xa0Seaforth\xa0(Edmondville),\xa0Ontario  ca ', 'Died: July\xa03,\xa01985  ', 'Hall of Fame: Inducted as Player\xa01971 (Full\xa0List)', 'As Coach: 2\xa0Yrs, 58‑20‑18,\xa0134\xa0Pts. (Full\xa0Record) ']"
weimaty01,Tyler Weiman,"['Position: G\xa0•\xa0    Catches: Left\n', '5-11,\xa0180lb\xa0(180cm,\xa081kg) ', ' Born:  June 5,\xa01984   in\xa0Saskatoon,\xa0Saskatchewan  ca ', 'Draft: Colorado, 5th round (164th\xa0overall), 2002\xa0NHL\xa0Entry ', 'Amateur Teams: Tri-City\xa0Americans ']"
weingev01,Evan Weinger,"['Position: F\xa0•\xa0    Shoots: Right\n', '6-1,\xa0195lb\xa0(185cm,\xa088kg) ', ' Born:  April 18,\xa01997   in\xa0Los\xa0Angeles,\xa0United\xa0States  us ']"
weinhma01,Mattias Weinhandl,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0183lb\xa0(183cm,\xa083kg) ', ' Born:  June 1,\xa01980   in\xa0Ljungby,\xa0Sweden  se ', 'Draft: NY Islanders, 3rd round (78th\xa0overall), 1999\xa0NHL\xa0Entry ', 'Pronunciation: \\WYN-han-dul\\']"
weinrer01,Eric Weinrich,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0207lb\xa0(185cm,\xa093kg) ', ' Born:  December 19,\xa01966   in\xa0Roanoke,\xa0Virginia  us ', 'Draft: New Jersey, 2nd round (32nd\xa0overall), 1985\xa0NHL\xa0Entry ', 'Amateur Teams: Maine ', 'Pronunciation: \\WYN-rihch\\']"
weirst01,Stan Weir,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0180lb\xa0(185cm,\xa081kg) ', ' Born:  March 17,\xa01952   in\xa0Ponoka,\xa0Alberta  ca ', 'Draft: California, 2nd round (28th\xa0overall), 1972\xa0NHL\xa0Amateur ', 'Amateur Teams: Medicine\xa0Hat\xa0Tigers ']"
weirwa01,Wally Weir,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0200lb\xa0(188cm,\xa090kg) ', ' Born:  June 3,\xa01954   in\xa0Verdun,\xa0Quebec  ca ']"
weiseda01,Dale Weise,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0206lb\xa0(188cm,\xa093kg) ', ' Born:  August 5,\xa01988   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Draft: NY Rangers, 4th round (111th\xa0overall), 2008\xa0NHL\xa0Entry ', 'Amateur Teams: Swift\xa0Current\xa0Broncos ', 'Pronunciation: \\DAYL WEES\\', 'Twitter:\n@daleweise22']"
weissst01,Stephen Weiss,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-11,\xa0190lb\xa0(180cm,\xa086kg) ', ' Born:  April 3,\xa01983   in\xa0Toronto,\xa0Ontario  ca ', 'Draft: Florida, 1st round (4th\xa0overall), 2001\xa0NHL\xa0Entry ', 'Amateur Teams: Plymouth\xa0Whalers ', 'Pronunciation: \\STEE-vehn WIGHS\\']"
weissty01,Tyler Weiss,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0151lb\xa0(178cm,\xa068kg) ', ' Born:  January 3,\xa02000   in\xa0Raleigh,\xa0North Carolina  us ', 'Draft: Colorado, 4th round (109th\xa0overall), 2018\xa0NHL\xa0Entry ']"
weissli01,Linus Weissbach,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-8,\xa0161lb\xa0(173cm,\xa073kg) ', ' Born:  April 19,\xa01998   in\xa0Gothenburg,\xa0Sweden  se ', 'Draft: Buffalo, 7th round (192nd\xa0overall), 2017\xa0NHL\xa0Entry ']"
welchno01,Noah Welch,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-4,\xa0220lb\xa0(193cm,\xa099kg) ', ' Born:  August 26,\xa01982   in\xa0Brighton,\xa0Massachusetts  us ', 'Draft: Pittsburgh, 2nd round (54th\xa0overall), 2001\xa0NHL\xa0Entry ', 'Amateur Teams: Harvard ']"
welinan01,Andy Welinski,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0201lb\xa0(185cm,\xa091kg) ', 'Team: Anaheim Ducks', ' Born:  April 27,\xa01993   in\xa0Duluth,\xa0Minnesota  us ', 'Draft: Anaheim, 3rd round (83rd\xa0overall), 2011\xa0NHL\xa0Entry ', 'Amateur Teams: Minnesota-Duluth ', 'Pronunciation: \\AN-dee wehl-IHN-skee\\']"
wellapa01,Patrick Wellar,"['Position: D\n', ' Born:  December 4,\xa01983   ', 'Draft: Washington, 3rd round (77th\xa0overall), 2002\xa0NHL\xa0Entry ']"
wellecr01,Craig Weller,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-4,\xa0220lb\xa0(193cm,\xa099kg) ', ' Born:  January 17,\xa01981   in\xa0Calgary,\xa0Alberta  ca ', 'Draft: St. Louis, 5th round (167th\xa0overall), 2000\xa0NHL\xa0Entry ', 'Amateur Teams: Kootenay\xa0Ice, Minnesota-Duluth ']"
welleju01,Justin Weller,"['Position: D\n', ' Born:  July 26,\xa01991   ', 'Draft: Phoenix, 4th round (105th\xa0overall), 2009\xa0NHL\xa0Entry ']"
wellesh01,Shawn Weller,"['Position: LW\n', ' Born:  July 8,\xa01986   ', 'Draft: Ottawa, 3rd round (77th\xa0overall), 2004\xa0NHL\xa0Entry ']"
wellial01,Alex Wellington,"['Position: RW\xa0•\xa0    Shoots: Right\n', ' Born:  August 4,\xa01893   in\xa0Port\xa0Arthur,\xa0Ontario  ca ', 'Died: 1967  ']"
wellmca01,Casey Wellman,"['Position: C\n', '6-0,\xa0173lb\xa0(183cm,\xa078kg) ', ' Born:  October 18,\xa01987   in\xa0Brentwood,\xa0California  us ', 'Amateur Teams: Massachusetts ', 'Pronunciation: \\WEHL-man\\', 'Twitter:\n@caseywellman']"
wellsch01,Chris Wells,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-6,\xa0223lb\xa0(198cm,\xa0101kg) ', ' Born:  November 12,\xa01975   in\xa0Calgary,\xa0Alberta  ca ', 'Draft: Pittsburgh, 1st round (24th\xa0overall), 1994\xa0NHL\xa0Entry ', 'Amateur Teams: Seattle\xa0Thunderbirds ']"
wellsdy01,Dylan Wells,"['Position: G\xa0•\xa0    Catches: Left\n', '6-2,\xa018lb\xa0(188cm,\xa08kg) ', ' Born:  January 3,\xa01998   in\xa0St.\xa0Catharines,\xa0Ontario  ca ', 'Draft: Edmonton, 5th round (123rd\xa0overall), 2016\xa0NHL\xa0Entry ', 'Amateur Teams: Peterborough\xa0Petes ', 'Pronunciation: \\DIH-luhn WEHLZ\\']"
wellsja01,Jay Wells,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', ' Born:  May 18,\xa01959   in\xa0Paris,\xa0Ontario  ca ', 'Draft: Los Angeles, 1st round (16th\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Kingston\xa0Canadians ']"
wellwer01,Eric Wellwood,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-11,\xa0180lb\xa0(180cm,\xa081kg) ', ' Born:  March 6,\xa01990   in\xa0Windsor,\xa0Ontario  ca ', 'Draft: Philadelphia, 6th round (172nd\xa0overall), 2009\xa0NHL\xa0Entry ', 'Amateur Teams: Windsor\xa0Spitfires ']"
wellwky01,Kyle Wellwood,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-10,\xa0181lb\xa0(178cm,\xa082kg) ', ' Born:  May 16,\xa01983   in\xa0Windsor,\xa0Ontario  ca ', 'Draft: Toronto, 5th round (134th\xa0overall), 2001\xa0NHL\xa0Entry ', 'Amateur Teams: Belleville\xa0Bulls, Windsor\xa0Spitfires ']"
welshje01,Jeremy Welsh,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-3,\xa0210lb\xa0(190cm,\xa095kg) ', ' Born:  April 30,\xa01988   in\xa0Bayfield,\xa0Ontario  ca ', 'Amateur Teams: Union ', 'Pronunciation: \\JAIR-ih-mee WELSH\\']"
wennbal01,Alexander Wennberg,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-2,\xa0197lb\xa0(188cm,\xa089kg) ', 'Team: Florida Panthers', ' Born:  September 22,\xa01994   in\xa0Stockholm,\xa0Sweden  se ', 'Draft: Columbus, 1st round (14th\xa0overall), 2013\xa0NHL\xa0Entry ', 'Current salary: $2,250,000', 'Current cap hit: $2,250,000', 'Pronunciation: \\al-ehx-AN-duhr WEHN-buhrg\\', 'Relatives: Cousin\xa0Filip\xa0Johansson ', 'Twitter:\n@Wenniss']"
wensijo01,John Wensink,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0200lb\xa0(183cm,\xa090kg) ', ' Born:  April 1,\xa01953   in\xa0Pincher\xa0Creek,\xa0Alberta  ca ', 'Draft: St. Louis, 7th round (104th\xa0overall), 1973\xa0NHL\xa0Amateur ', 'Amateur Teams: Cornwall\xa0Royals ']"
wentwcy01,Cy Wentworth,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-10,\xa0170lb\xa0(178cm,\xa077kg) ', ' Born:  January 24,\xa01905   in\xa0Grimsby,\xa0Ontario  ca ', 'Died: October\xa010,\xa01982  ']"
wereket01,Ethan Werek,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0189lb\xa0(185cm,\xa085kg) ', ' Born:  June 7,\xa01991   in\xa0Markham,\xa0Ontario  ca ', 'Draft: NY Rangers, 2nd round (47th\xa0overall), 2009\xa0NHL\xa0Entry ']"
werenbr01,Brad Werenka,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0221lb\xa0(185cm,\xa0100kg) ', ' Born:  February 12,\xa01969   in\xa0Two\xa0Hills,\xa0Alberta  ca ', 'Draft: Edmonton, 2nd round (42nd\xa0overall), 1987\xa0NHL\xa0Entry ', 'Amateur Teams: Northern\xa0Michigan ']"
werenza01,Zach Werenski,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0212lb\xa0(188cm,\xa096kg) ', 'Team: Columbus Blue Jackets', ' Born:  July 19,\xa01997   in\xa0Grosse\xa0Pointe,\xa0Michigan  us ', 'Draft: Columbus, 1st round (8th\xa0overall), 2015\xa0NHL\xa0Entry ', 'Amateur Teams: Michigan ', 'Pronunciation: \\ZAK wuh-REHN-skee\\', 'Twitter:\n@ZachWerenski']"
wernead01,Adam Werner,"['Position: G\xa0•\xa0    Catches: Left\n', '6-5,\xa0205lb\xa0(196cm,\xa092kg) ', ' Born:  May 2,\xa01997   in\xa0Mariestad,\xa0Sweden  se ', 'Draft: Colorado, 5th round (131st\xa0overall), 2016\xa0NHL\xa0Entry ', 'Pronunciation: \\A-duhm WUHR-nuhr\\']"
wernest01,Steve Werner,"['Position: RW\n', ' Born:  August 8,\xa01984   ', 'Draft: Washington, 3rd round (83rd\xa0overall), 2003\xa0NHL\xa0Entry ']"
wesenbr01,Brian Wesenberg,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-3,\xa0187lb\xa0(190cm,\xa084kg) ', ' Born:  May 9,\xa01977   in\xa0Peterborough,\xa0Ontario  ca ', 'Draft: Anaheim, 2nd round (29th\xa0overall), 1995\xa0NHL\xa0Entry ', 'Amateur Teams: Guelph\xa0Storm ']"
weslebl01,Blake Wesley,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0200lb\xa0(185cm,\xa090kg) ', ' Born:  July 10,\xa01959   in\xa0Red\xa0Deer,\xa0Alberta  ca ', 'Draft: Philadelphia, 2nd round (22nd\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Portland\xa0Winter\xa0Hawks ', 'Relatives: Brother\xa0Glen\xa0Wesley ']"
weslegl01,Glen Wesley,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0207lb\xa0(185cm,\xa093kg) ', ' Born:  October 2,\xa01968   in\xa0Red\xa0Deer,\xa0Alberta  ca ', 'Draft: Boston, 1st round (3rd\xa0overall), 1987\xa0NHL\xa0Entry ', 'Amateur Teams: Portland\xa0Winter\xa0Hawks ', 'Relatives: Brother\xa0Blake\xa0Wesley ']"
weslejo01,Josh Wesley,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-3,\xa0205lb\xa0(190cm,\xa092kg) ', ' Born:  April 9,\xa01996   in\xa0Hartford,\xa0Connecticut  us ', 'Draft: Carolina, 4th round (96th\xa0overall), 2014\xa0NHL\xa0Entry ', 'Pronunciation: \\JAWSH WEH-slee\\']"
wesloja01,Jase Weslosky,"['Position: G\n', ' Born:  August 14,\xa01988   ', 'Draft: NY Islanders, 4th round (108th\xa0overall), 2006\xa0NHL\xa0Entry ']"
wessbjo01,John Wessbecker,"['Position: D\n', ' Born:  September 15,\xa01986   ', 'Draft: Tampa Bay, 7th round (225th\xa0overall), 2005\xa0NHL\xa0Entry ']"
westst01,Steve West,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-8,\xa0150lb\xa0(173cm,\xa068kg) ', ' Born:  March 20,\xa01952   in\xa0Peterborough,\xa0Ontario  ca ', 'Draft: Minnesota, 6th round (92nd\xa0overall), 1972\xa0NHL\xa0Amateur ', 'Amateur Teams: Oshawa\xa0Generals ']"
westbkr01,Kristofer Westblom,"['Position: G\n', ' Born:  March 26,\xa01987   ', 'Draft: Minnesota, 3rd round (65th\xa0overall), 2005\xa0NHL\xa0Entry ']"
westcdu01,Duvie Westcott,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-11,\xa0197lb\xa0(180cm,\xa089kg) ', ' Born:  October 30,\xa01977   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Amateur Teams: Alaska-Anchorage, St.\xa0Cloud\xa0State ']"
westepa01,Pathrik Westerholm,"['Position: C\n', ' Born:  January 6,\xa01992   ', 'Draft: Vancouver, 6th round (180th\xa0overall), 2011\xa0NHL\xa0Entry ']"
westefi01,Filip Westerlund,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-11,\xa0174lb\xa0(180cm,\xa078kg) ', ' Born:  April 17,\xa01999   in\xa0Harnosand,\xa0Sweden  se ', 'Draft: Arizona, 2nd round (44th\xa0overall), 2017\xa0NHL\xa0Entry ']"
westfed01,Ed Westfall,"['Position: D/RW\xa0•\xa0    Shoots: Right\n', '6-1,\xa0197lb\xa0(185cm,\xa089kg) ', ' Born:  September 19,\xa01940   in\xa0Belleville,\xa0Ontario  ca ', 'Amateur Teams: Barrie\xa0Flyers, Niagara\xa0Falls\xa0Flyers ']"
westfma01,Marcus Westfalt,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-3,\xa0203lb\xa0(190cm,\xa092kg) ', ' Born:  March 12,\xa02000   in\xa0Stockholm,\xa0Sweden  se ', 'Draft: Philadelphia, 7th round (205th\xa0overall), 2018\xa0NHL\xa0Entry ']"
